"","Var1","Var2","Var3","Freq"
"1537","-27.5","-22.5","2015",0
"1538","-22.5","-22.5","2015",7
"1539","-17.5","-22.5","2015",5
"1540","-12.5","-22.5","2015",2
"1541","-7.5","-22.5","2015",59
"1542","-2.5","-22.5","2015",24
"1543","2.5","-22.5","2015",12
"1544","7.5","-22.5","2015",5
"1545","12.5","-22.5","2015",0
"1546","-57.5","-17.5","2015",0
"1547","-52.5","-17.5","2015",0
"1548","-47.5","-17.5","2015",0
"1549","-42.5","-17.5","2015",0
"1550","-37.5","-17.5","2015",0
"1551","-32.5","-17.5","2015",0
"1552","-27.5","-17.5","2015",1
"1553","-22.5","-17.5","2015",0
"1554","-17.5","-17.5","2015",6
"1555","-12.5","-17.5","2015",0
"1556","-7.5","-17.5","2015",1
"1557","-2.5","-17.5","2015",3
"1558","2.5","-17.5","2015",1
"1559","7.5","-17.5","2015",0
"1560","12.5","-17.5","2015",0
"1561","-57.5","-12.5","2015",0
"1562","-52.5","-12.5","2015",0
"1563","-47.5","-12.5","2015",0
"1564","-42.5","-12.5","2015",0
"1565","-37.5","-12.5","2015",0
"1566","-32.5","-12.5","2015",1
"1567","-27.5","-12.5","2015",0
"1568","-22.5","-12.5","2015",1
"1569","-17.5","-12.5","2015",1
"1570","-12.5","-12.5","2015",1
"1571","-7.5","-12.5","2015",0
"1572","-2.5","-12.5","2015",0
"1573","2.5","-12.5","2015",0
"1574","7.5","-12.5","2015",0
"1575","12.5","-12.5","2015",0
"1576","-57.5","-7.5","2015",0
"1577","-52.5","-7.5","2015",0
"1578","-47.5","-7.5","2015",0
"1579","-42.5","-7.5","2015",0
"1580","-37.5","-7.5","2015",0
"1581","-32.5","-7.5","2015",27
"1582","-27.5","-7.5","2015",0
"1583","-22.5","-7.5","2015",0
"1584","-17.5","-7.5","2015",0
"1585","-12.5","-7.5","2015",0
"1586","-7.5","-7.5","2015",1
"1587","-2.5","-7.5","2015",1
"1588","2.5","-7.5","2015",2
"1589","7.5","-7.5","2015",1
"1590","12.5","-7.5","2015",0
"1591","-57.5","-2.5","2015",0
"1592","-52.5","-2.5","2015",0
"1593","-47.5","-2.5","2015",0
"1594","-42.5","-2.5","2015",0
"1595","-37.5","-2.5","2015",0
"1596","-32.5","-2.5","2015",6
"1597","-27.5","-2.5","2015",1
"1598","-22.5","-2.5","2015",0
"1599","-17.5","-2.5","2015",6
"1600","-12.5","-2.5","2015",2
"1601","-7.5","-2.5","2015",6
"1602","-2.5","-2.5","2015",14
"1603","2.5","-2.5","2015",6
"1604","7.5","-2.5","2015",0
"1605","12.5","-2.5","2015",0
"1606","-57.5","2.5","2015",0
"1607","-52.5","2.5","2015",0
"1608","-47.5","2.5","2015",0
"1609","-42.5","2.5","2015",0
"1610","-37.5","2.5","2015",21
"1611","-32.5","2.5","2015",50
"1612","-27.5","2.5","2015",0
"1613","-22.5","2.5","2015",0
"1614","-17.5","2.5","2015",0
"1615","-12.5","2.5","2015",0
"1616","-7.5","2.5","2015",0
"1617","-2.5","2.5","2015",0
"1618","2.5","2.5","2015",3
"1619","7.5","2.5","2015",0
"1620","12.5","2.5","2015",0
